A_qso chisq
0.355310 0.877203
1.615003 1.188547
3.854447 0.821238
1.130979 1.658127
2.008853 1.543653
0.879119 1.076335
1.517280 1.186325
1.562487 1.034781
0.660680 0.915843
5.773950 0.963163
1.967098 1.281169
7.241653 0.952213
0.880983 2.004835
0.857886 1.132041
1.886330 1.829922
0.587511 1.041762
0.259139 1.115202
2.979598 1.104475
0.655905 0.981832
0.739284 1.096536
3.716063 2.697975
0.455833 1.369868
1.336680 0.961279
2.563341 1.661859
1.244221 0.947981
0.356382 1.483563
0.776492 1.233443
1.251635 2.207707
0.732649 1.295482
0.659535 0.968358
0.544990 1.200086
2.056426 1.595505
2.170976 0.862654
0.554812 1.091228
0.801669 0.987279
0.867736 0.930105
11.711873 1.493594
1.059102 1.268970
1.013210 0.940619
1.754465 1.152061
3.534679 0.758669
3.091470 2.378135
0.935737 1.829349
2.453661 0.928245
1.279570 1.481174
1.544971 0.970960
1.123232 0.960445
0.964430 1.064993
1.298445 0.959465
16.212773 2.591289
1.004004 1.203321
12.638980 0.554291
3.133498 1.216673
0.700480 1.338869
0.809134 0.986202
1.456560 0.985578
3.753136 0.713241
1.590992 1.239445
5.420863 0.756580
0.554383 0.962288
1.905528 0.844225
1.756753 1.069864
4.142060 1.318163
3.469795 1.865174
0.782099 1.387786
1.123883 1.115436
1.221718 0.936222
2.680686 0.815304
0.647175 1.252082
7.311821 1.338656
2.801225 1.165295
1.569058 1.101496
4.532880 0.605742
1.091177 1.309795
2.586078 0.955032
18.145887 0.550302
3.627918 1.035118
1.557380 0.820135
1.316012 1.049628
1.916786 0.899887
1.950454 0.847598
1.298100 0.769240
1.002653 1.267930
1.758803 1.333544
4.919290 1.447000
0.716417 0.874176
2.740116 1.469192
5.764307 5.622458
23.160970 2.176500
1.779388 4.644547
0.922728 1.245168
2.045752 1.276901
1.809161 1.115525
0.474329 0.869986
1.605130 1.096348
0.253446 0.964743
1.223634 1.158722
1.908297 1.575616
0.984449 1.052625
1.194788 1.073129
4.249640 1.484574
1.935447 1.689617
4.280630 1.512841
1.539398 0.959550
10.213606 1.245762
1.724454 1.715562
2.972804 1.046387
0.554847 1.571408
0.878923 0.866373
1.463049 0.920279
2.538747 2.365822
1.170628 1.024714
0.789209 0.977817
4.848943 1.350014
1.734946 1.501367
0.276200 0.965737
4.077924 3.795185
2.237166 1.214135
2.266311 2.133089
3.155842 0.761534
0.555053 1.165182
4.300735 1.207580
2.614657 2.152318
3.053892 2.661959
1.438099 1.216962
0.935145 1.753865
2.710035 1.311386
1.062640 0.849615
1.188328 1.141575
1.396121 1.038716
1.214503 3.985282
0.414849 1.268772
0.651608 1.005116
3.737692 0.966182
1.120886 1.161718
3.169717 1.273113
0.638669 1.010857
7.633250 0.619545
2.660399 1.511783
4.453678 0.824007
0.761006 0.955980
0.516984 0.952814
6.833040 0.946725
0.692025 0.965321
1.371203 0.895667
4.862537 0.687389
3.381907 0.742008
6.204910 0.556002
9.376148 0.702029
1.378305 1.242764
1.180778 1.161149
1.113047 1.000714
2.095041 1.750970
3.489907 0.831687
0.121634 1.129986
0.100672 1.274444
1.337636 0.985943
1.611096 0.872384
0.928811 1.035670
1.795405 0.937624
2.709298 1.564061
0.974311 1.132714
0.584486 0.975272
2.066474 0.902605
6.026948 1.027890
1.258686 1.182783
2.106785 1.243657
1.828153 1.489710
1.934216 1.207611
1.438203 1.421279
2.215847 1.320442
1.157757 1.150552
13.170386 3.454713
2.483877 0.885843
1.066211 1.029746
0.623555 1.006491
1.341858 1.039719
5.669569 1.081693
2.782385 0.994066
0.594931 1.343185
1.782114 0.883267
2.519434 1.225857
0.986576 0.825078
1.185219 1.125991
1.158783 0.989059
1.622654 1.512630
1.337739 1.099541
0.224487 1.343896
9.705305 2.197835
1.711995 1.167028
0.699159 0.949585
0.461967 0.978482
3.728489 0.746743
1.433439 0.863778
1.712472 1.227985
5.692571 1.155498
3.695814 1.229142
3.286501 1.211838
0.733453 1.477757
1.073233 1.010714
1.037389 1.229622
2.535461 0.925101
4.527067 1.278634
2.710127 0.723334
1.216870 0.965270
0.120356 1.132187
2.320316 0.823025
0.576620 0.823574
0.764440 1.131489
2.325558 1.095879
0.409263 1.218499
0.453495 0.976855
13.931999 1.092034
0.860019 2.141278
0.406127 0.948059
3.406529 1.284823
1.120933 1.079677
1.917785 2.652614
1.345616 1.491566
0.396551 0.981623
1.278941 1.123019
0.597319 1.494423
0.795314 1.072408
1.382452 1.009367
0.985741 0.888675
6.048277 0.807842
0.667767 1.012084
3.278403 1.892755
0.783851 1.576195
1.242229 0.954947
0.455027 1.091676
5.086216 0.939379
2.957768 1.878643
0.769407 0.999258
0.452776 1.082118
1.033428 0.994171
1.056392 0.836538
1.923473 1.138688
3.338876 0.770547
0.581987 0.957965
0.931722 1.438438
0.995759 1.260915
5.235025 0.744482
4.491476 1.773602
0.724270 0.884258
10.020861 1.344693
2.900131 0.821940
2.465030 1.023480
0.791639 1.240049
9.153977 0.770820
0.638728 0.933906
4.124762 1.119922
8.207509 0.451926
0.895077 1.258836
1.930057 1.441032
1.402147 1.034000
1.869795 1.016419
2.747234 0.971272
1.493945 1.089204
5.733865 1.584946
0.637041 1.339319
1.165868 0.900009
2.032602 1.239456
0.817125 0.923986
0.106885 1.015893
1.340519 1.041219
1.417793 1.104771
1.246833 0.848242
3.045073 1.284077
0.524892 1.137891
1.130525 1.577589
1.008786 1.039113
1.405732 1.958089
5.115404 0.806149
0.195238 0.884843
0.664307 0.977352
5.062033 2.201868
16.368906 0.735288
0.618780 1.177066
0.861276 1.202259
1.786163 1.733807
0.932245 1.122216
1.335522 0.876944
0.382453 0.899189
0.501262 1.143698
2.365503 0.808520
0.480031 1.018707
3.091392 1.286922
3.929453 1.324358
1.318320 0.977147
0.428292 0.937968
1.089066 1.064710
0.311047 1.639646
0.946682 0.966098
0.257554 1.060995
0.877789 1.081628
1.730788 2.342575
0.890795 1.283738
4.577656 1.506281
0.184202 0.936522
5.168240 0.588394
0.660996 1.896324
1.292925 0.998690
4.612329 1.272285
0.823091 1.063054
0.581712 0.906737
1.547027 2.457404
3.242026 1.498182
1.121382 0.951272
2.916533 1.050933
1.222327 0.997208
0.455113 1.318964
3.015976 1.243795
1.696163 0.807901
0.981009 1.423055
7.270522 1.210951
2.570894 1.567804
0.549694 1.204217
0.652037 1.238174
0.715395 2.793410
1.220713 1.437449
4.350916 1.135434
9.214213 1.044801
4.655757 1.105673
6.166125 1.905637
1.893922 0.784295
42.522732 1.033328
1.180039 1.158955
0.466687 1.080541
4.097916 3.997552
1.458822 1.061752
2.201569 1.988402
0.524801 0.854861
3.729234 0.828251
3.048367 0.843423
1.929821 0.927522
8.460710 1.171639
46.942362 0.843577
2.506785 1.049402
0.892866 0.906814
3.437183 1.190344
1.008218 8.225113
3.691685 0.985326
3.584380 1.388338
1.539186 1.294675
1.168277 0.865545
1.174931 1.013931
8.687735 0.879160
2.266837 1.353380
1.353555 1.031187
2.283337 0.908461
1.302741 1.086675
6.645007 1.304882
0.616425 1.391752
3.338903 0.936739
7.544499 1.188592
2.124122 0.995313
1.478464 1.489696
0.799573 1.547487
1.875823 1.719048
4.516562 0.875878
7.141373 0.568137
4.422879 1.126546
0.545673 1.075855
3.098539 1.515335
3.605126 0.728190
0.900359 0.989154
1.371301 0.942876
1.262069 1.284966
1.389598 1.414710
2.048977 1.188116
2.138037 2.333381
6.959313 3.957252
6.299333 2.036184
1.349973 0.926179
2.575047 0.817119
1.969471 0.971893
3.993124 1.134329
3.645287 0.668857
6.912941 0.602298
1.554788 0.874025
6.831746 1.539819
1.415785 0.918784
6.258907 0.561887
2.707371 0.732139
1.195311 1.051900
0.138563 1.108824
0.870913 1.005651
1.133117 1.296999
3.664315 0.809944
1.837984 1.021856
5.069133 1.096718
11.129452 0.673389
1.527750 1.337541
5.084208 1.584668
2.111881 1.330572
0.256423 1.267921
1.426781 1.287876
1.419273 0.881634
0.360282 0.904132
0.803526 0.948755
1.643466 1.109559
8.101241 0.840642
3.724894 1.060437
0.166362 1.001461
0.587787 1.155069
4.351767 0.996071
2.871432 1.064915
5.321869 1.016962
1.435601 1.478408
0.349151 0.936781
2.247827 1.891620
1.272889 1.232286
0.122854 1.036081
0.344097 1.724166
0.921486 1.057447
5.215290 1.764531
3.376859 0.622619
1.283352 1.128771
1.871827 0.879180
2.591037 0.739319
0.487060 1.019087
3.153389 1.309571
3.107942 1.170696
0.835010 1.241550
0.725708 1.039856
2.561361 1.185507
1.124446 0.933313
2.258751 2.553175
18.294141 1.521110
3.760168 0.776508
0.425230 1.146995
3.097970 0.818095
5.370057 4.443978
0.776117 1.166222
1.777222 1.814799
4.552679 0.737287
1.304744 1.074215
0.383459 1.067637
1.732044 0.829578
10.564151 1.847666
2.009462 1.515528
3.669500 1.054086
4.356940 3.126612
3.173668 1.604558
1.271372 1.105406
2.000275 0.977409
0.720532 0.883906
7.256207 0.447086
0.985303 1.079468
2.103299 0.877205
1.657294 1.039254
0.466810 1.132097
0.712213 1.045833
2.796164 0.921514
2.812928 0.911181
0.865939 1.157594
3.338246 0.909640
4.089553 1.362144
0.394796 1.154128
0.822391 0.904833
3.028210 1.419227
0.795921 1.045513
0.803768 1.769564
2.080362 1.146510
1.019613 1.099234
1.852438 1.244489
5.582899 1.952951
1.788189 1.335505
2.631174 0.866414
1.839869 1.063649
13.346102 0.655597
9.058326 1.248620
3.195621 1.393392
0.856482 1.651110
0.434643 1.025751
0.396640 0.929085
0.807641 1.126232
3.477141 1.914021
1.172014 0.898286
0.604542 1.084798
1.038013 1.087295
3.925426 1.278447
1.232415 1.418756
1.528741 1.072339
1.549799 1.085188
1.168107 1.164962
2.880173 0.924483
5.380171 1.043659
1.634272 1.299554
7.103078 1.100906
3.550692 2.231013
1.539185 1.408949
1.373528 1.072706
0.815117 0.921457
1.113233 0.872572
1.465672 0.963194
2.252023 1.958949
0.879811 0.893171
1.022908 2.068932
4.119060 0.617060
2.134729 1.142751
0.797765 1.101300
1.871539 0.906839
3.417041 1.083333
1.145615 1.220271
0.522299 1.036498
1.155856 0.830422
0.831724 1.499864
19.079567 1.206675
0.751821 1.018996
0.734430 0.834487
0.603399 1.114739
1.017296 2.088688
4.476793 0.756977
3.424396 0.982408
2.400466 1.246005
0.639382 0.956770
5.162709 0.966988
2.182228 1.358684
3.188052 1.252292
1.440367 0.917702
1.068774 1.053418
4.227130 1.078289
1.385792 0.989710
2.236337 1.830526
3.430258 0.848513
4.674650 0.707309
2.318550 0.856188
1.575777 1.155358
2.171946 1.442267
0.936087 1.083512
8.316428 1.258282
0.497898 1.383548
0.458741 1.274985
2.411270 2.220604
1.644061 0.863426
0.765501 1.275947
3.982449 0.799449
1.033552 1.218343
0.380742 1.059474
7.968688 0.701210
0.401782 1.239837
1.134275 1.251505
1.386946 0.889948
4.576764 0.943167
2.387230 0.962752
0.472812 1.244247
1.825477 0.953298
1.126450 1.321871
3.177394 1.283333
0.866352 1.037015
1.874545 0.989953
2.694317 1.226279
0.920361 1.099849
1.028483 0.928065
1.056872 1.760325
2.136726 1.798162
2.423919 1.495337
9.927530 1.764745
1.558097 2.409558
3.222058 1.247213
1.588587 1.161382
2.243266 1.102355
1.302088 1.062246
1.972498 1.245635
2.301238 1.015363
4.277901 0.967928
4.847714 0.558234
2.464597 2.012247
24.864134 2.567499
5.533803 2.012003
1.666291 1.740594
3.434598 0.962262
1.006920 1.275002
0.707493 1.478448
1.215348 1.933864
1.658687 1.157780
1.500454 1.582894
0.799801 1.119028
24.653639 0.824073
1.091673 0.990676
3.455648 0.937009
1.279856 1.680528
0.951073 2.569848
2.502221 1.210046
1.723289 1.315435
7.362558 0.694638
4.447840 1.054415
1.189982 1.086585
0.611291 1.650462
2.523002 1.289307
3.597224 0.982385
1.967656 1.324344
0.587320 0.884544
2.879549 0.808558
1.618009 1.730880
1.903464 1.418198
0.807678 1.023241
5.608542 0.609300
2.049754 0.873511
1.684516 1.257147
1.201135 1.143637
0.867538 1.006086
0.947791 1.275852
1.664710 1.280429
4.337659 0.960170
9.492991 2.426603
3.171482 1.425680
0.572507 1.112718
8.407944 2.065015
8.552938 1.839895
1.074021 1.436561
0.489096 1.091254
2.698079 1.003791
1.664470 0.800656
0.970855 0.910315
1.908095 0.818266
1.436624 0.897516
4.499069 0.939488
0.872453 0.967530
0.668505 1.031816
2.281095 1.268791
0.465422 0.894623
1.072659 0.898355
3.559268 1.436868
0.632604 1.192166
0.226760 1.279207
1.775718 1.130471
0.998097 1.053138
2.199118 0.889835
0.998318 0.993991
4.132700 0.805689
1.606830 1.631549
0.520178 1.368430
0.996225 1.040937
4.796128 0.745583
0.215198 1.029760
2.340231 1.241763
2.385385 3.540738
1.378822 0.874421
2.370791 0.916947
0.410869 0.925709
2.893843 0.910070
14.655012 1.266128
5.767403 1.625580
6.177777 0.922162
3.537704 0.938088
2.434992 1.224696
2.247385 1.161932
1.568683 0.906828
5.261826 3.111585
0.511983 1.380738
4.010342 1.666333
0.327852 1.175748
1.075182 1.224618
1.916606 1.578846
0.485028 1.475348
0.350646 0.917808
0.812957 1.214978
4.192830 1.322591
1.666396 0.818835
3.032991 1.688708
3.182124 0.727314
4.598546 0.697749
8.030633 0.690748
1.565841 0.965571
3.731846 1.810512
0.392773 1.324095
4.840710 1.718097
9.283829 1.224361
3.044461 1.407033
7.921287 1.107841
8.248487 1.055593
5.851045 1.730125
1.442234 1.290195
3.510053 0.780957
0.645199 1.551595
0.905693 1.094267
1.012992 1.001827
1.951822 1.053956
1.488957 1.323358
10.117761 1.475370
0.392195 1.072711
1.479526 1.390281
0.065385 1.005150
0.905091 0.980205
1.729039 2.529274
2.757928 1.406118
3.445983 2.956871
2.813770 0.762874
2.300237 1.131984
0.571591 1.439664
1.474572 0.932674
11.688298 1.253662
2.691824 1.669447
1.676276 0.999339
9.841654 0.736934
1.967306 0.947353
0.537671 1.173233
4.981225 1.159713
1.221976 1.162446
1.585870 1.147793
2.746125 1.055184
0.321469 0.913197
1.994249 2.089419
9.397053 0.771613
0.777663 0.876250
4.074216 1.243169
2.965099 1.533169
0.933390 0.918015
2.696578 2.245696
1.611170 1.574973
7.780764 4.573897
2.183546 0.959737
0.679783 1.001143
1.712845 1.076753
2.302397 1.008818
7.134277 1.127964
1.583527 0.982494
4.369698 1.009174
1.125801 0.787184
1.092726 1.384350
1.179684 1.234898
1.217115 1.114924
0.521985 1.355228
2.673954 1.181856
2.052686 1.708249
9.611947 1.221485
1.041899 1.134156
4.120024 0.806273
0.841282 1.079270
3.375135 1.318911
9.160597 1.524135
9.934520 0.745155
4.827166 0.622771
1.677662 1.714984
7.452430 1.296732
4.162765 7.236059
0.624215 1.079264
1.816280 1.019169
2.482778 0.997246
0.585504 1.063282
10.089707 1.163810
1.074688 0.886586
0.787515 0.933219
3.588692 0.810759
1.095325 1.072916
4.227417 1.290612
2.152631 2.960481
0.540162 1.062302
1.217980 0.849374
0.678598 1.012217
0.993510 1.704178
1.608199 1.325407
10.937701 0.564981
0.828231 1.264155
1.600980 1.894337
1.027401 1.065897
10.243797 0.641184
0.487385 1.273853
2.096979 0.890910
2.871598 1.039308
1.113464 1.171747
5.335121 0.670028
0.375487 0.999156
1.019577 0.983210
1.666800 1.150543
6.787180 1.273140
0.734830 1.161456
1.835997 1.024517
0.861867 0.921466
1.480200 0.891251
0.289302 1.288929
3.317030 0.996951
2.226677 1.046620
0.945957 1.210832
0.987426 0.914547
2.810909 0.835707
0.508576 1.043834
0.240576 0.922042
1.224161 0.943705
0.432623 1.075253
2.435335 0.837419
6.043122 0.667381
1.490285 0.963843
11.617220 0.998959
1.325269 1.307588
2.682976 1.952814
0.891653 1.125982
3.191908 1.461235
1.514988 0.816521
1.406007 0.925582
4.110058 1.119577
0.983387 1.830619
3.816091 2.324321
0.795596 1.075496
2.156305 1.967990
1.288456 0.829858
25.502529 0.612802
0.832954 1.022260
1.498147 1.260352
2.088047 0.857758
14.978671 0.728784
2.340456 0.841819
11.034638 0.672682
0.675397 1.033760
5.923320 0.852883
3.081352 0.803072
1.757937 0.932093
1.164486 1.615856
0.697764 0.954605
3.679967 0.624303
0.803147 0.980386
6.002963 0.656740
1.313468 1.179016
1.076335 1.048633
2.092422 2.076306
1.310876 1.143867
7.954740 0.691013
4.261919 1.633644
4.671342 3.550286
0.942974 1.665692
0.385168 1.011403
3.143753 0.717437
2.578030 0.959973
0.938181 1.285224
1.056424 0.957338
1.777477 0.919242
0.646752 1.244509
8.885292 0.463192
2.293975 1.108729
1.270229 1.145491
2.110149 0.781506
7.241436 0.747193
3.487223 1.151022
0.523230 0.912528
0.861053 1.156472
4.153698 1.382321
1.171327 0.881633
1.185509 0.897886
1.636409 1.022805
1.090864 1.054869
2.443637 1.330883
0.542315 0.984603
1.978080 1.247927
1.802776 1.987471
1.984911 1.303994
3.189287 1.024702
0.632316 1.036850
1.978889 1.944699
2.922201 1.434711
0.755881 0.900550
1.467453 1.430788
2.261081 1.262903
5.660879 0.725284
3.553661 0.822532
0.705800 1.014090
1.350259 0.902628
0.430432 1.415673
6.459653 0.815811
0.376662 1.436212
1.892084 1.040788
2.354779 1.721359
5.525156 1.623614
1.340729 0.859532
2.661278 0.785955
0.604302 0.831505
1.869488 1.777572
1.262842 1.276713
5.206118 1.130932
0.580586 1.106148
3.080208 1.043083
4.313149 1.109882
2.763987 1.446679
4.319483 2.389127
1.535656 1.676039
5.874748 1.645716
1.620722 1.025208
9.229351 0.951602
0.669057 1.128619
3.148196 0.892169
3.626174 0.879698
2.533098 0.692611
1.764757 1.146577
0.288547 1.064393
12.631564 0.827654
1.198429 1.044831
0.540651 1.159405
1.160651 0.932692
1.126204 1.275926
1.226383 1.021464
7.134669 0.742826
21.792384 2.177668
1.867561 1.154292
1.983725 0.919821
8.525515 4.241235
2.201376 3.099988
4.664631 1.557386
1.279600 2.189215
7.652415 2.138822
1.206224 1.555039
1.513396 1.230081
4.008178 0.672416
2.417198 1.030425
1.473015 1.368649
2.174212 1.946488
0.571476 0.952497
1.459820 0.945467
1.115847 1.133761
1.358813 1.393263
1.303154 1.948653
0.556318 1.115730
3.818050 1.888142
1.817030 1.344274
12.561627 0.661848
0.380265 0.850099
2.064953 0.831867
1.320414 1.310821
9.005315 0.526290
1.462197 1.083930
11.033785 2.010241
2.716612 1.039054
6.718395 1.457047
1.350329 0.958607
1.002496 1.117824
0.314518 1.007207
4.733570 0.693764
0.270240 1.032946
0.712408 1.071482
1.450874 0.992653
4.188387 1.181199
2.418782 1.156970
9.765258 1.332898
1.163634 1.182760
0.923515 1.292855
3.395930 2.271803
3.210154 1.051523
5.309841 1.535803
1.079355 1.019650
20.260653 0.977131
4.869199 0.640087
12.873019 0.730537
2.250723 0.859486
0.685313 1.034398
3.856586 1.482107
3.547119 1.158036
2.258293 1.257742
2.744999 1.128406
1.090921 0.954291
2.045668 1.152526
0.585935 0.923378
1.129619 0.934071
0.893317 0.964901
8.974873 3.872580
1.479515 1.585532
0.625419 0.899777
4.716935 1.703041
5.457461 0.630889
2.798391 0.718260
0.453310 1.432042
0.883710 0.939588
0.689623 1.238879
8.343279 2.753332
1.445118 1.058365
1.064501 2.425464
2.698129 1.344622
1.274712 1.236331
0.205319 1.035390
2.326382 1.381343
2.001780 1.177279
0.400451 1.260688
1.710514 0.937689
4.279974 1.310933
0.925763 1.572910
2.668939 1.027769
0.581342 1.409921
1.355195 1.540962
0.790819 1.191347
1.981419 0.724547
1.031243 1.562377
0.977836 1.371505
3.640240 2.791530
2.791861 1.556410
3.593864 4.913551
4.280493 1.923951
0.632500 1.362361
2.461500 1.416134
0.496688 1.091161
1.864301 1.092779
2.600885 1.064258
2.908748 3.112272
1.090855 1.202524
2.811965 0.976093
1.452772 1.522731
0.471243 1.438776
1.530528 0.934487
3.510245 1.619381
2.055290 1.684683
5.265977 2.544934
0.559701 1.044717
1.747405 1.234134
2.142789 1.344269
3.863995 1.708754
2.987684 2.029482
3.426939 0.743258
1.859448 1.667961
16.888382 5.878347
2.166497 0.848494
0.784175 1.061015
1.884211 1.215104
1.887760 0.859052
3.098068 0.858306
4.118576 0.780342
3.826286 1.024598
0.454597 0.932996
0.978442 0.965263
1.301967 1.134777
4.714113 0.855901
3.594333 0.846394
1.461924 1.005479
4.896585 0.907985
1.083713 1.231481
2.763816 0.833208
5.709906 0.880984
1.398765 1.784949
1.343217 1.072460
3.149531 1.146735
3.127584 0.950021
1.848150 1.301848
1.602563 1.481619
5.213370 1.022518
2.412738 1.195955
0.966807 1.298349
1.133097 1.012687
11.072934 1.371321
1.094063 1.046048
2.291460 0.891262
0.725850 1.131301
0.360631 1.282480
0.520501 0.943746
2.697873 1.291319
1.046906 1.055700
7.687037 0.703224
2.129736 5.078120
2.503212 2.929563
1.382894 1.286238
1.410698 1.431074
4.765577 1.635113
12.557279 0.682261
0.757799 1.626178
10.351702 1.681456
1.298490 0.922349
0.466284 1.187936
0.778582 0.993341
7.659584 0.837890
0.729157 1.278117
1.102186 1.112583
0.694989 0.977385
1.035123 1.026890
0.975006 1.112600
1.704058 1.067133
0.830443 0.921877
2.318428 2.012570
3.513467 1.379606
1.700443 1.326453
0.801004 2.469837
1.409698 0.983520
14.605571 0.503410
0.961005 1.156499
0.160263 1.107706
3.962406 0.927050
2.042531 1.551062
6.785348 2.713448
0.747794 1.151105
1.339062 1.024707
0.593351 1.245079
2.158776 1.177174
1.355304 0.912064
0.380787 1.068461
0.643803 0.892300
4.392494 0.982073
0.655894 0.935254
2.868061 1.295947
2.323293 0.842572
0.405110 1.061491
1.187012 0.868664
1.049639 0.875790
3.800078 1.152479
1.813720 1.040716
1.038369 1.081523
1.320421 1.079401
6.405756 2.197881
0.557012 1.108466
0.939596 1.167827
2.531684 0.955453
1.992579 1.041518
0.590352 1.409513
0.659015 0.988963
1.252648 1.141031
0.712432 1.004727
4.906545 1.793124
2.467021 0.720278
2.293066 0.995022
29.240269 0.765466
2.462932 1.358744
0.827740 1.009286
3.832004 2.136566
5.996951 0.813738
0.439469 1.144944
0.655084 1.074723
10.676894 0.469623
0.391653 1.033097
1.899157 1.438313
1.471195 0.913697
1.257816 0.799701
1.795600 0.892292
1.745363 0.901673
2.829658 0.909207
6.664792 0.969916
5.768689 0.878729
0.555160 0.940380
0.542057 1.702985
2.401728 1.624367
0.593909 0.963983
5.184273 1.250794
0.888305 1.114257
0.824833 1.433314
0.596296 0.937103
3.676298 1.490784
1.118308 2.605925
8.062386 5.566272
1.138199 1.024666
1.131384 1.207588
1.225628 1.099589
1.033964 1.490872
3.831416 0.697474
0.259004 1.082960
1.740676 1.069436
3.895182 0.835010
0.929318 1.005652
6.801889 0.762610
3.809560 2.250764
0.788334 1.031371
0.539333 1.078920
1.587038 1.675056
4.318570 0.963552
1.405756 1.025742
2.487524 0.719700
3.386406 2.876663
1.283272 0.978958
1.015713 1.098822
2.984608 0.727770
1.771112 0.933054
4.322115 0.862582
0.680001 1.147878
7.025813 0.624115
1.091424 1.081313
1.819646 0.848533
2.209438 1.085706
4.016992 1.592082
2.645227 0.784696
1.981970 0.811066
1.312495 1.445548
0.508295 1.207846
8.163418 0.476984
7.318738 5.250386
0.779194 1.102414
1.192327 1.352383
0.376147 1.024615
5.932032 1.134700
0.905367 1.021763
0.658743 1.248298
1.439792 1.299506
1.158824 1.090246
1.202400 0.910913
0.373472 1.183171
8.788014 1.235954
1.431799 1.033302
0.854994 1.698011
1.582715 0.917625
3.055991 4.544240
3.995400 0.858909
2.420043 1.609572
1.890677 1.428135
2.380647 2.264351
2.483850 1.118317
1.527488 1.037116
0.799020 1.394783
1.355244 0.997511
0.774656 1.379569
4.931576 4.024593
0.693870 1.112207
5.161831 3.173592
0.530635 1.066320
1.039689 1.568791
4.993626 0.821072
0.790799 1.368166
1.780013 0.846984
2.368298 1.157427
19.655077 0.757381
7.925164 0.716564
1.096759 0.926752
3.454982 1.049362
0.609223 1.073993
3.440742 0.694467
2.142826 0.907265
0.506038 1.342668
1.199067 0.827036
7.121967 1.147089
2.442340 0.760759
3.063731 0.938127
1.447186 0.745987
0.517573 1.096481
1.177345 0.977988
7.019337 1.217702
1.087209 0.934080
2.331827 0.869921
3.010205 0.969304
0.216706 1.247732
3.155199 1.450390
0.908763 0.929711
3.606986 0.970418
0.840384 1.045177
1.080142 2.908661
1.432824 1.673323
3.738092 1.072146
0.456740 2.411121
1.693240 1.227357
1.108041 0.931530
2.294070 0.879434
1.973453 0.990761
0.885950 1.060252
0.853138 1.237163
4.054442 0.711593
1.303029 1.333651
3.778800 1.420352
8.142312 1.009598
4.318341 1.126355
1.260244 1.121072
2.403655 1.142182
6.525688 1.003470
0.284590 1.048701
0.629357 1.030480
1.112363 1.074169
0.833110 0.957115
1.369515 1.181462
2.319629 1.727301
21.101654 0.411800
1.562046 0.866828
0.685225 1.055488
1.170491 1.447224
13.257789 1.492329
2.659537 0.850821
0.637949 1.129951
0.413079 0.957998
0.635276 1.079271
1.824180 0.989671
5.932122 1.467167
3.273918 0.856649
2.229062 1.374404
2.748468 0.910284
2.071988 0.992451
1.993956 1.204630
4.048216 1.768894
1.606940 1.260821
0.946959 0.881819
1.102201 0.957403
3.423578 0.895177
7.637624 1.405916
15.625787 0.624711
8.760395 1.834312
2.416428 1.819739
1.736820 1.039130
2.497144 1.089081
0.501483 1.060862
2.669070 1.342891
6.769471 0.603090
0.558975 0.907360
5.885549 3.241441
1.080141 1.036318
1.371951 1.028652
2.466417 0.879203
0.308250 1.007000
2.934328 0.909595
1.557823 1.545147
2.846080 0.932527
2.311494 1.287314
1.435970 1.069150
3.140052 0.937107
9.291076 0.635862
0.918736 1.411412
2.549989 1.959684
3.995515 1.702872
1.710983 1.741099
0.401099 1.053000
2.388709 1.252721
1.582784 3.405861
5.687797 0.664636
0.824837 0.857534
7.724174 1.506175
1.880442 1.040931
0.981116 1.008244
2.132103 1.265346
1.246391 1.148148
0.332793 1.219975
0.200008 1.415112
2.517335 1.485579
0.136509 2.455725
2.088058 1.213123
1.096263 1.368188
1.396629 0.987018
1.928192 1.554865
0.388059 1.626545
0.262235 0.935717
0.950118 1.816408
1.896880 1.218990
0.450666 0.897286
3.438079 1.107017
1.802663 1.166376
0.501950 0.984809
2.319483 0.826329
1.862445 0.893980
0.330539 1.071727
2.841448 0.849978
1.377295 0.830122
0.705785 0.907394
1.707987 1.036408
7.951687 1.212288
0.686015 1.096323
4.570531 1.245066
2.395570 1.473791
1.473367 1.801904
2.266659 1.026040
1.339264 1.445269
0.735057 0.807357
0.977733 0.886256
0.488490 1.144503
1.072202 1.031072
6.884081 0.764052
1.853517 0.956770
2.640173 0.976344
1.698917 1.010065
2.947680 1.047760
2.755831 0.689208
3.235748 2.952861
2.071937 0.908216
1.068947 1.057622
10.302832 6.782377
1.174838 0.904398
0.827380 1.326497
3.369022 0.888479
1.281371 1.050414
5.120668 1.716403
0.474509 0.936480
5.336175 4.643346
2.346397 1.030904
0.620827 0.958480
9.935107 0.909090
0.425124 1.194906
0.701813 1.300947
2.789165 1.097007
0.441826 1.320523
1.965271 1.329722
4.471519 0.817809
1.806746 0.930878
3.862061 1.645413
0.784077 1.319002
1.340229 3.329532
1.249147 1.568141
3.388137 0.774130
3.096393 1.710141
3.980975 0.752698
5.047057 0.942865
2.970185 1.345162
1.673113 0.873140
2.138565 1.043024
1.620437 2.055104
3.746080 1.525486
0.811942 1.814437
0.517803 0.950700
15.760732 1.074678
0.958673 1.018825
4.964334 0.822497
1.180990 1.165171
7.215780 0.977100
2.504533 1.457599
15.537033 6.548080
0.477564 0.939544
0.623875 1.142367
0.256053 0.967090
1.389919 1.106601
0.510343 1.153155
1.341940 1.202823
1.564070 1.333159
1.053237 1.293096
2.717227 1.560978
6.961543 1.764121
1.336264 0.805478
