A_qso chisq
0.352911 0.879756
1.610971 1.202221
3.848047 0.824656
1.127562 1.671439
1.999585 1.588766
0.875239 1.070027
1.510540 1.223464
1.558546 1.031360
0.661142 0.928312
5.762639 0.976552
1.962148 1.287919
7.232693 0.987697
0.880387 1.995912
0.852673 1.137265
1.883608 1.818748
0.584298 1.041982
0.257358 1.119875
2.973867 1.125233
0.652207 0.985332
0.739486 1.104276
3.713951 2.663602
0.457503 1.374847
1.333955 0.960903
2.559775 1.644214
1.241694 0.944233
0.360179 1.529483
0.775280 1.226641
1.251012 2.201323
0.729877 1.296353
0.657045 0.968767
0.542891 1.199722
2.051364 1.582005
2.166308 0.865814
0.557270 1.099149
0.801240 0.982116
0.865591 0.932171
11.702281 1.541524
1.055068 1.260233
1.006745 0.945609
1.751638 1.147860
3.527721 0.769427
3.087812 2.347457
0.932145 1.824390
2.450862 0.918304
1.281711 1.515178
1.537640 0.999697
1.119484 0.944558
0.961432 1.074171
1.293477 0.976836
16.189799 2.540596
1.003083 1.199047
12.623690 0.591752
3.122746 1.222003
0.699783 1.341812
0.806492 0.981816
1.450734 0.974752
3.747182 0.719073
1.588326 1.234184
5.415702 0.747257
0.555207 0.971042
1.900843 0.850717
1.758014 1.085012
4.130257 1.324664
3.460324 1.917243
0.780890 1.378899
1.122216 1.107178
1.218344 0.928198
2.675299 0.821695
0.642754 1.261724
7.304197 1.315715
2.800518 1.146015
1.567706 1.101973
4.526814 0.600759
1.091783 1.301921
2.583310 0.942808
18.128102 0.532264
3.622944 1.023871
1.553628 0.823231
1.312683 1.057155
1.911589 0.891239
1.948218 0.853568
1.290508 0.785184
0.998876 1.281997
1.753871 1.352655
4.910369 1.478845
0.712094 0.877598
2.734400 1.473785
5.761147 5.575277
23.145282 2.124171
1.773551 4.704443
0.920136 1.244636
2.044057 1.253578
1.804651 1.121246
0.473728 0.870474
1.602606 1.080401
0.256309 0.993373
1.219356 1.166891
1.900946 1.555929
0.980043 1.058617
1.191700 1.070192
4.242364 1.524303
1.934929 1.675643
4.274617 1.506312
1.535684 0.952000
10.206326 1.223311
1.716767 1.785393
2.967197 1.040646
0.555921 1.570497
0.876740 0.866744
1.460399 0.920283
2.540514 2.369751
1.168699 1.017386
0.786934 0.973348
4.841460 1.371552
1.729745 1.504808
0.274465 0.965296
4.080160 3.749967
2.233699 1.205280
2.260840 2.139252
3.150058 0.770169
0.554371 1.169714
4.293462 1.203827
2.610384 2.166546
3.046533 2.734503
1.437769 1.231150
0.934724 1.745234
2.705714 1.299318
1.059757 0.854254
1.188458 1.139525
1.392597 1.034866
1.204141 4.066801
0.412251 1.268486
0.647268 1.013481
3.733010 0.974692
1.114973 1.184695
3.160625 1.275916
0.636450 1.012108
7.625789 0.634766
2.651751 1.554709
4.445867 0.825737
0.759580 0.957377
0.514808 0.954712
6.825800 0.935844
0.686906 0.974304
1.365553 0.891505
4.856180 0.671089
3.377906 0.735218
6.199111 0.555336
9.365141 0.731803
1.373935 1.256821
1.178929 1.146796
1.109268 1.005462
2.093832 1.729582
3.482439 0.863823
0.123688 1.148682
0.100476 1.273725
1.337899 0.985346
1.607304 0.870044
0.927382 1.034510
1.788216 0.950062
2.703207 1.567813
0.965998 1.145942
0.588875 1.012926
2.062793 0.908422
6.021248 1.015574
1.255194 1.186925
2.104910 1.217116
1.830213 1.614197
1.928278 1.213532
1.437687 1.462711
2.210733 1.334322
1.155378 1.158452
13.157685 3.366394
2.479628 0.879168
1.064153 1.018893
0.623439 1.015768
1.332678 1.069969
5.661265 1.108290
2.776742 1.006738
0.595751 1.346062
1.774329 0.915825
2.513382 1.245230
0.980674 0.832444
1.181897 1.123339
1.158448 0.993219
1.621102 1.493999
1.337775 1.092985
0.225441 1.344299
9.696441 2.254294
1.705570 1.193791
0.695970 0.949599
0.460863 0.977437
3.723699 0.746047
1.429400 0.868148
1.708759 1.234037
5.683263 1.193648
3.690393 1.255234
3.283508 1.182032
0.734976 1.511342
1.072093 1.007169
1.035126 1.233154
2.528123 0.947477
4.521749 1.297430
2.704263 0.717853
1.215236 0.962967
0.120450 1.133417
2.316436 0.818162
0.574220 0.820411
0.766204 1.140060
2.320632 1.118682
0.407439 1.220889
0.453276 0.974438
13.918561 1.082139
0.861502 2.143478
0.404655 0.948858
3.400244 1.272468
1.121123 1.079045
1.911363 2.688070
1.345225 1.492911
0.392718 0.984479
1.275795 1.129607
0.593925 1.503046
0.793803 1.071420
1.378072 1.005686
0.979028 0.898081
6.040353 0.807722
0.664788 1.014501
3.269607 1.928363
0.777789 1.567449
1.240706 0.953577
0.453966 1.090724
5.081506 0.935091
2.953594 1.876942
0.766744 0.994604
0.453844 1.086924
1.030087 0.994416
1.053516 0.831194
1.920406 1.130207
3.334040 0.784781
0.581118 0.957030
0.927708 1.457673
0.993897 1.259502
5.229332 0.754196
4.488667 1.753721
0.720857 0.881539
10.014308 1.319598
2.893683 0.834770
2.462731 1.028150
0.786066 1.274455
9.142010 0.820165
0.631298 0.947554
4.116240 1.154228
8.199940 0.453092
0.889888 1.266015
1.921329 1.485669
1.397122 1.039698
1.863679 1.035980
2.743141 0.983300
1.491842 1.088222
5.727695 1.584166
0.635836 1.326040
1.160935 0.900829
2.029612 1.211018
0.814752 0.923883
0.106704 1.015379
1.339708 1.055878
1.412543 1.092900
1.243674 0.845397
3.037973 1.329929
0.524423 1.140582
1.128003 1.582438
1.005523 1.020964
1.404906 1.961785
5.108130 0.792509
0.194010 0.884156
0.662227 0.971560
5.059540 2.195922
16.356880 0.739769
0.617818 1.169899
0.861922 1.202429
1.780509 1.742803
0.924111 1.149626
1.333175 0.876102
0.380722 0.899078
0.500822 1.135307
2.361532 0.792501
0.481969 1.024344
3.082264 1.323734
3.929243 1.315624
1.317158 0.968303
0.423492 0.946416
1.086478 1.069436
0.310637 1.639823
0.944764 0.966782
0.257552 1.059695
0.876155 1.078617
1.718764 2.453164
0.892869 1.294581
4.568077 1.528163
0.186137 0.944598
5.162616 0.593848
0.664511 1.895155
1.289865 1.001551
4.602548 1.332553
0.821970 1.060882
0.580057 0.906185
1.542035 2.411926
3.236057 1.486929
1.115848 0.977079
2.911234 1.046191
1.223115 0.999424
0.452210 1.325426
3.009627 1.263685
1.692012 0.810079
0.972322 1.491747
7.263971 1.234892
2.568297 1.537357
0.549975 1.202008
0.651583 1.235835
0.717599 2.889709
1.218139 1.405178
4.341088 1.179407
9.204748 1.044583
4.648355 1.141230
6.158648 1.910240
1.888877 0.799717
42.495531 1.067043
1.174583 1.168404
0.466372 1.085253
4.088792 4.064645
1.460175 1.115151
2.200499 1.971116
0.522714 0.854665
3.721561 0.830832
3.043184 0.845973
1.928508 0.919259
8.453538 1.135408
46.911284 0.787042
2.503129 1.052098
0.891120 0.909274
3.429275 1.218912
1.016828 8.636994
3.686794 0.963574
3.578066 1.408392
1.531169 1.331455
1.166064 0.861987
1.175731 1.017821
8.678030 0.904045
2.262780 1.328620
1.348675 1.047534
2.279491 0.907763
1.299717 1.078913
6.638460 1.327093
0.616840 1.377223
3.328873 0.945657
7.539798 1.170451
2.117365 1.001302
1.482008 1.539913
0.800888 1.583511
1.874358 1.689246
4.509014 0.881756
7.134817 0.569961
4.416373 1.144110
0.546334 1.071290
3.094451 1.515785
3.598471 0.743275
0.898853 0.986900
1.365570 0.948000
1.261565 1.295542
1.383053 1.443116
2.041889 1.170371
2.139693 2.324062
6.950876 4.011648
6.299683 2.111529
1.344693 0.930789
2.569879 0.815911
1.967059 0.972088
3.987578 1.150768
3.640200 0.661911
6.905162 0.605462
1.549191 0.893024
6.822659 1.545329
1.409669 0.943471
6.250064 0.566485
2.701722 0.737579
1.192018 1.039333
0.139111 1.110270
0.866012 1.007636
1.133538 1.318894
3.657732 0.793915
1.834077 1.034252
5.059805 1.099779
11.119277 0.645672
1.526241 1.327710
5.079038 1.563172
2.108850 1.305995
0.255709 1.263654
1.419693 1.298027
1.416560 0.886218
0.359737 0.902767
0.798330 0.963788
1.637904 1.121689
8.093644 0.835176
3.720229 1.052959
0.165929 1.001561
0.588139 1.153362
4.345039 1.028618
2.861626 1.090570
5.315688 1.010811
1.437952 1.527989
0.349843 0.939578
2.236876 1.958660
1.268092 1.241644
0.122868 1.035203
0.340771 1.737253
0.917757 1.060898
5.211548 1.748674
3.371478 0.639178
1.279892 1.129076
1.866914 0.868549
2.586745 0.738960
0.490039 1.036529
3.147067 1.311753
3.105895 1.164917
0.834119 1.238188
0.725527 1.035594
2.555136 1.201993
1.120631 0.938088
2.261092 2.613072
18.282045 1.558049
3.750955 0.780929
0.425289 1.145724
3.090608 0.821972
5.360978 4.522130
0.774889 1.167609
1.772313 1.835354
4.547622 0.739720
1.304177 1.089985
0.381113 1.062211
1.728256 0.833825
10.554089 1.898108
2.009435 1.518883
3.655683 1.117685
4.348367 3.179013
3.169264 1.568450
1.270989 1.109329
1.996466 0.976235
0.715516 0.884580
7.248059 0.458926
0.982602 1.073046
2.096922 0.856899
1.648669 1.078774
0.466577 1.133833
0.709763 1.043393
2.787739 0.936334
2.808871 0.907539
0.863157 1.153992
3.333160 0.897539
4.084966 1.381419
0.396222 1.160991
0.820697 0.903928
3.026131 1.395567
0.795029 1.056377
0.805321 1.763990
2.075782 1.155735
1.013858 1.118088
1.848749 1.246504
5.577077 1.951238
1.781789 1.350152
2.626519 0.867273
1.836795 1.064688
13.334182 0.655995
9.045607 1.305724
3.186414 1.425946
0.851002 1.675997
0.433719 1.025361
0.394185 0.932972
0.807763 1.121724
3.477191 1.901704
1.170462 0.895109
0.602359 1.085873
1.036567 1.079705
3.917980 1.281867
1.230437 1.421680
1.526619 1.071965
1.544564 1.101782
1.163119 1.175806
2.874415 0.938476
5.369687 1.079021
1.629212 1.322785
7.092881 1.121921
3.554349 2.288626
1.540404 1.446279
1.367949 1.088051
0.813862 0.920561
1.111157 0.871887
1.462893 0.968383
2.249525 1.918213
0.877400 0.895075
1.027584 2.191993
4.114836 0.635952
2.131473 1.135149
0.795974 1.100915
1.867733 0.909196
3.412316 1.071902
1.142974 1.220466
0.522018 1.033526
1.149799 0.835649
0.830221 1.488164
19.061155 1.208647
0.747141 1.025900
0.730997 0.843361
0.602984 1.110466
1.024085 2.157526
4.471403 0.757256
3.419453 0.994615
2.400085 1.235013
0.638462 0.957018
5.158370 0.976288
2.176326 1.354301
3.185823 1.233022
1.437497 0.917424
1.064320 1.052589
4.222421 1.085525
1.380322 0.997707
2.240962 1.972758
3.423830 0.864538
4.669768 0.709192
2.313497 0.870381
1.574518 1.143745
2.170482 1.427718
0.934146 1.070114
8.307748 1.255397
0.499777 1.373239
0.458380 1.270919
2.410395 2.248183
1.637602 0.882995
0.763599 1.273383
3.977498 0.799608
1.029025 1.237068
0.381548 1.063951
7.958744 0.724190
0.403438 1.242189
1.135042 1.266670
1.383285 0.893947
4.569264 0.971181
2.381168 0.972697
0.474235 1.249735
1.820545 0.951381
1.119040 1.348348
3.168426 1.340789
0.860931 1.044927
1.867524 1.014985
2.683540 1.249853
0.917933 1.098921
1.023935 0.934532
1.061659 1.985476
2.124295 1.865278
2.423800 1.499802
9.906551 1.808616
1.551292 2.445041
3.218702 1.236173
1.585309 1.158682
2.240032 1.109138
1.298852 1.057899
1.973424 1.277630
2.296398 1.005226
4.271972 0.987556
4.837660 0.566374
2.464817 1.998840
24.836773 2.596391
5.526651 1.941767
1.659331 1.759911
3.428160 0.983094
1.004843 1.274885
0.702208 1.497678
1.207818 1.958116
1.655469 1.147581
1.501080 1.593340
0.801127 1.129442
24.632680 0.853548
1.089011 0.994083
3.450285 0.947174
1.271203 1.730805
0.950269 2.524967
2.496269 1.228918
1.719916 1.315302
7.355530 0.693230
4.442190 1.029404
1.190323 1.097387
0.607134 1.657522
2.517396 1.309155
3.590276 0.995427
1.962760 1.319495
0.585602 0.886456
2.875847 0.801534
1.610894 1.751198
1.896100 1.450690
0.807533 1.023618
5.601519 0.627380
2.047055 0.868421
1.677189 1.302344
1.199323 1.139968
0.864782 1.004573
0.948465 1.280140
1.658485 1.310336
4.328706 0.991637
9.484046 2.482444
3.161524 1.455546
0.578559 1.164042
8.394148 2.081467
8.543161 1.904701
1.073582 1.431867
0.485800 1.087977
2.693068 1.002767
1.660967 0.800306
0.970138 0.909949
1.903155 0.816110
1.434374 0.895548
4.491919 0.919549
0.872948 0.976555
0.669687 1.043713
2.273535 1.297653
0.462791 0.893269
1.070325 0.898487
3.553790 1.437715
0.633363 1.200457
0.226257 1.281880
1.772576 1.129119
0.998829 1.047821
2.197026 0.886211
0.995553 0.994722
4.127226 0.803619
1.609412 1.625757
0.517898 1.374576
0.995049 1.036574
4.788791 0.748119
0.215900 1.034679
2.336265 1.253338
2.378708 3.584046
1.370679 0.890867
2.367003 0.913207
0.411028 0.924757
2.886377 0.911026
14.645223 1.291536
5.759755 1.584518
6.173471 0.907582
3.531388 0.959301
2.430779 1.217100
2.244303 1.145961
1.566954 0.903865
5.251718 3.165920
0.505621 1.386106
3.999581 1.680869
0.329607 1.183157
1.064222 1.300644
1.913542 1.586125
0.481257 1.481580
0.353644 0.925991
0.813977 1.212846
4.181408 1.354470
1.660293 0.829167
3.027601 1.625940
3.176298 0.722533
4.591261 0.714542
8.024823 0.696089
1.565814 0.963098
3.724826 1.847456
0.388197 1.347722
4.827697 1.794329
9.271041 1.268294
3.040749 1.382127
7.911184 1.147829
8.240641 1.031174
5.839718 1.794796
1.438937 1.285504
3.506319 0.775428
0.648297 1.569153
0.898432 1.114902
1.010113 0.998830
1.944679 1.081404
1.486110 1.306505
10.109024 1.481221
0.391786 1.071781
1.473714 1.406483
0.065673 1.008318
0.902962 0.983511
1.715099 2.591865
2.753207 1.398944
3.442528 2.951404
2.807537 0.772079
2.295294 1.120367
0.571478 1.433606
1.470323 0.930372
11.675362 1.285868
2.681669 1.665434
1.676137 1.003802
9.832656 0.748764
1.965751 0.949785
0.536689 1.166746
4.976558 1.147436
1.223029 1.173923
1.581572 1.151506
2.737945 1.072948
0.320652 0.913058
1.994600 2.138412
9.380400 0.745939
0.772554 0.891453
4.074779 1.230800
2.961271 1.546432
0.932881 0.918146
2.683334 2.368497
1.612304 1.569108
7.772120 4.619709
2.176897 0.959221
0.677501 1.003969
1.712416 1.082849
2.294389 1.004327
7.122423 1.164416
1.577932 0.978941
4.364823 1.012529
1.120393 0.800885
1.088938 1.390524
1.176585 1.243167
1.215416 1.100242
0.518227 1.360364
2.667958 1.182234
2.049791 1.670833
9.604991 1.217261
1.040920 1.138276
4.109050 0.824642
0.841946 1.077615
3.369978 1.317636
9.149684 1.564405
9.924103 0.769032
4.820273 0.625274
1.675104 1.703378
7.445068 1.277613
4.163959 7.166054
0.622393 1.081945
1.812987 0.998695
2.482594 1.022726
0.583154 1.067398
10.077565 1.182665
1.072872 0.884607
0.785956 0.932973
3.580782 0.812897
1.094404 1.072415
4.224552 1.270648
2.153532 2.942149
0.538409 1.058687
1.215318 0.851105
0.678202 1.012857
0.994627 1.692508
1.606758 1.319106
10.927259 0.569326
0.827588 1.266351
1.600816 1.897207
1.023712 1.067153
10.234289 0.616858
0.485962 1.274164
2.092895 0.900991
2.864611 1.058191
1.111231 1.172887
5.325682 0.671365
0.375776 0.999078
1.017833 0.981815
1.662039 1.132129
6.782543 1.244725
0.729194 1.169211
1.828848 1.046633
0.860751 0.919368
1.476384 0.877797
0.290739 1.304624
3.311181 1.015109
2.220991 1.061373
0.945729 1.203547
0.979357 0.958090
2.808891 0.823047
0.510302 1.062024
0.240452 0.923220
1.217077 0.951288
0.433087 1.075379
2.430262 0.829829
6.039462 0.709093
1.487817 0.964998
11.606619 0.953634
1.321280 1.317089
2.675804 1.986724
0.891877 1.130913
3.182202 1.460134
1.510775 0.816616
1.403745 0.923681
4.106797 1.093791
0.984378 1.810122
3.809542 2.311136
0.799743 1.114134
2.144699 2.059052
1.286628 0.827726
25.482790 0.616707
0.831294 1.021181
1.490687 1.287585
2.082924 0.861359
14.966909 0.734482
2.335507 0.849638
11.021072 0.640668
0.668485 1.071799
5.915470 0.833427
3.076357 0.809121
1.756654 0.934940
1.164309 1.599525
0.693133 0.964028
3.670303 0.644377
0.799504 0.982578
5.996970 0.655006
1.312308 1.167980
1.075343 1.048444
2.089716 2.071784
1.310446 1.157790
7.945410 0.676835
4.252922 1.649178
4.667334 3.505109
0.942858 1.665098
0.384355 1.006673
3.139604 0.718649
2.574481 0.948510
0.935813 1.291943
1.054338 0.951312
1.769150 0.945910
0.652836 1.298618
8.873670 0.484871
2.288194 1.105887
1.267977 1.127689
2.104132 0.788784
7.233180 0.731369
3.478438 1.169183
0.524094 0.915273
0.859810 1.149317
4.148331 1.364257
1.166186 0.889767
1.181110 0.901680
1.631705 1.024165
1.088765 1.053686
2.441276 1.309087
0.541644 0.985635
1.977101 1.245993
1.791029 2.022980
1.975822 1.362397
3.179760 1.039978
0.629824 1.037725
1.983915 2.094803
2.926515 1.506504
0.753458 0.899508
1.463607 1.457090
2.254837 1.243333
5.655355 0.715441
3.551190 0.805893
0.705349 1.017969
1.346736 0.903287
0.429512 1.413457
6.451174 0.823828
0.376998 1.432495
1.885145 1.056258
2.350924 1.690036
5.520472 1.640091
1.337151 0.860988
2.657441 0.787204
0.601519 0.832411
1.870031 1.774051
1.260437 1.271258
5.198997 1.136296
0.579312 1.097264
3.073959 1.053328
4.303906 1.130035
2.760559 1.463468
4.313322 2.328972
1.528631 1.702054
5.861636 1.715509
1.615138 1.025451
9.216894 0.965937
0.668125 1.128962
3.144925 0.889791
3.617804 0.896127
2.528093 0.698676
1.765304 1.147354
0.288622 1.069876
12.613222 0.817447
1.198109 1.046879
0.544393 1.245447
1.157273 0.930365
1.125724 1.277873
1.224311 1.023677
7.127219 0.720845
21.770363 2.212505
1.861103 1.167043
1.980717 0.927071
8.517390 4.174941
2.206465 3.411923
4.658997 1.573080
1.280750 2.227052
7.644424 2.137994
1.207957 1.567318
1.509863 1.225809
4.002083 0.661246
2.412015 1.050448
1.466144 1.418461
2.170478 1.932562
0.570605 0.952159
1.455300 0.949030
1.112220 1.145027
1.355566 1.408338
1.302585 1.932581
0.552917 1.123930
3.815609 1.857303
1.816122 1.332809
12.549512 0.670905
0.377721 0.851623
2.061970 0.832342
1.312327 1.364881
8.997874 0.529645
1.459116 1.060473
11.023234 2.068371
2.711756 1.046540
6.716670 1.478685
1.348475 0.948730
1.000902 1.120602
0.313527 1.005852
4.726557 0.683827
0.270136 1.032614
0.710770 1.070099
1.448395 0.994761
4.180578 1.137844
2.416080 1.126498
9.755800 1.369447
1.160573 1.174333
0.920567 1.288856
3.397214 2.256041
3.205154 1.058082
5.302184 1.579583
1.075956 1.023803
20.248631 0.978855
4.863625 0.638670
12.857051 0.745221
2.243078 0.872494
0.684743 1.031146
3.852280 1.454169
3.544285 1.154166
2.260586 1.297151
2.740834 1.143495
1.087162 0.949288
2.041602 1.170102
0.585602 0.923760
1.125692 0.933133
0.891672 0.964296
8.962769 3.945024
1.478845 1.583381
0.620701 0.906456
4.705812 1.761198
5.450806 0.642069
2.794969 0.717804
0.455183 1.469895
0.880276 0.942148
0.689886 1.232889
8.344116 2.706512
1.443226 1.052299
1.064162 2.426582
2.690245 1.306152
1.276398 1.238833
0.205403 1.033330
2.317995 1.417188
2.000368 1.170669
0.400670 1.263317
1.707138 0.943199
4.275719 1.273985
0.918344 1.609385
2.663802 1.016511
0.586144 1.495781
1.350378 1.545687
0.793266 1.203778
1.979192 0.719677
1.026925 1.544822
0.977495 1.401784
3.629660 2.883037
2.787275 1.534970
3.587155 4.952421
4.271699 2.011913
0.631468 1.360241
2.456366 1.443936
0.495495 1.090694
1.858066 1.101293
2.595247 1.075327
2.898106 3.162875
1.090061 1.204122
2.806466 0.987598
1.447254 1.540093
0.474909 1.496548
1.525936 0.941197
3.506313 1.597012
2.052716 1.685665
5.258190 2.587331
0.559765 1.043956
1.742507 1.235040
2.141654 1.343507
3.860328 1.660987
2.984181 2.020138
3.420550 0.752042
1.859757 1.688750
16.876200 5.925049
2.163456 0.844765
0.779347 1.069948
1.881554 1.213646
1.885100 0.870431
3.091001 0.875900
4.114115 0.800369
3.822178 1.016574
0.453310 0.929094
0.976463 0.963767
1.302287 1.154152
4.702535 0.889453
3.586052 0.868508
1.458689 1.006191
4.890068 0.921498
1.083467 1.246911
2.759209 0.819600
5.696082 0.937213
1.393074 1.796858
1.337765 1.094288
3.145867 1.127906
3.118789 0.981993
1.839123 1.337925
1.603684 1.509749
5.202365 1.015715
2.402514 1.216243
0.966318 1.297632
1.130222 1.016481
11.064817 1.384709
1.093807 1.041840
2.285485 0.902613
0.724904 1.136311
0.359623 1.282107
0.517869 0.943025
2.691731 1.309303
1.040059 1.071017
7.680165 0.690279
2.125853 5.119000
2.499751 2.903905
1.375397 1.320418
1.408634 1.415205
4.760855 1.649105
12.545616 0.685506
0.758563 1.642867
10.333123 1.714847
1.294519 0.912735
0.460820 1.213006
0.779194 0.996502
7.652798 0.857411
0.728365 1.276755
1.099463 1.115418
0.687994 0.994744
1.034218 1.044185
0.976261 1.126905
1.697105 1.089746
0.831543 0.947834
2.321116 2.081169
3.511446 1.369268
1.693052 1.330688
0.798014 2.465326
1.407456 0.988285
14.585013 0.532329
0.957861 1.162193
0.160589 1.107498
3.951116 0.960243
2.035343 1.581013
6.770793 2.801118
0.748048 1.146344
1.339123 1.025011
0.594749 1.249134
2.154479 1.158610
1.350098 0.917900
0.380045 1.069142
0.643177 0.889579
4.385929 0.981835
0.654957 0.934186
2.862373 1.311832
2.316176 0.844070
0.405440 1.069471
1.184389 0.868525
1.045991 0.877233
3.796005 1.139264
1.811217 1.026237
1.035413 1.072600
1.320524 1.076703
6.386429 2.290040
0.555002 1.108554
0.939696 1.163106
2.530705 0.946808
1.988543 1.046908
0.592972 1.449927
0.657354 0.984940
1.251758 1.143148
0.711403 1.002952
4.900114 1.784311
2.462936 0.718827
2.286405 1.013975
29.226005 0.756256
2.456010 1.408202
0.826120 1.006899
3.830372 2.186985
5.988857 0.808248
0.439279 1.144107
0.653990 1.075141
10.666091 0.481355
0.391272 1.033342
1.886187 1.510577
1.467933 0.900856
1.254984 0.798933
1.787556 0.926961
1.740698 0.898891
2.821309 0.941608
6.656388 0.979884
5.761898 0.871294
0.553312 0.944752
0.547776 1.851959
2.401364 1.637901
0.593427 0.960703
5.179585 1.253355
0.885958 1.110581
0.825720 1.431579
0.597556 0.937293
3.660837 1.553098
1.111580 2.635270
8.058488 5.481052
1.133386 1.019579
1.130438 1.202177
1.222273 1.086198
1.030453 1.498420
3.822059 0.726856
0.256960 1.087885
1.738033 1.074077
3.886771 0.832324
0.929133 1.008694
6.798166 0.763706
3.801608 2.312918
0.787713 1.037118
0.533572 1.106261
1.580729 1.683664
4.312537 0.938828
1.398490 1.045284
2.482508 0.715600
3.381261 2.829750
1.279499 0.983219
1.017791 1.128787
2.977901 0.728224
1.767598 0.938014
4.316681 0.843920
0.681038 1.160269
7.019811 0.613630
1.088023 1.079406
1.811973 0.878153
2.202566 1.089042
4.006142 1.649135
2.639410 0.792268
1.978611 0.812164
1.309172 1.451292
0.512088 1.230091
8.152709 0.460754
7.311080 5.316569
0.777788 1.100004
1.188893 1.321688
0.375760 1.021331
5.931078 1.125811
0.900296 1.025676
0.659353 1.246611
1.441115 1.328534
1.158624 1.086134
1.199015 0.905962
0.374620 1.194677
8.781408 1.272316
1.427158 1.045551
0.856004 1.712297
1.580550 0.914564
3.054974 4.514777
3.989837 0.872559
2.414728 1.627337
1.895054 1.497316
2.381395 2.270976
2.477953 1.175915
1.524933 1.037616
0.794539 1.404012
1.353767 0.996484
0.772880 1.375641
4.931022 3.997946
0.693201 1.104801
5.155461 3.138504
0.530414 1.067514
1.041484 1.572775
4.985884 0.823414
0.787455 1.373293
1.774955 0.847033
2.362264 1.120296
19.642088 0.769191
7.918044 0.711619
1.093836 0.921313
3.451509 1.041663
0.607264 1.063666
3.435001 0.694308
2.138069 0.886624
0.504306 1.341531
1.193921 0.830137
7.114212 1.173556
2.434988 0.758070
3.056629 0.951824
1.442647 0.746922
0.516488 1.096375
1.173063 0.987754
7.012027 1.244793
1.081845 0.939785
2.325649 0.892471
3.002657 0.980526
0.216489 1.242091
3.153164 1.439322
0.904338 0.937339
3.601696 0.968544
0.839539 1.044531
1.082974 2.971424
1.429716 1.656564
3.735156 1.056779
0.468681 2.534411
1.689713 1.209448
1.103404 0.945661
2.287264 0.897905
1.969874 0.989896
0.884563 1.056411
0.852020 1.223737
4.050680 0.716687
1.302876 1.324834
3.769677 1.407786
8.128335 1.015346
4.311288 1.135657
1.258531 1.112559
2.400511 1.152033
6.525010 1.008631
0.284056 1.047117
0.630146 1.037836
1.112857 1.083539
0.826139 0.974325
1.362369 1.213160
2.314384 1.700992
21.084688 0.425615
1.558804 0.865270
0.683965 1.055676
1.170573 1.464687
13.244318 1.488110
2.657878 0.855738
0.641878 1.171968
0.413882 0.958411
0.637948 1.118758
1.824067 0.983865
5.925622 1.465680
3.268519 0.866440
2.220690 1.405508
2.745309 0.907653
2.067560 0.988441
1.991381 1.194746
4.035751 1.787961
1.602815 1.267440
0.942282 0.886336
1.100838 0.960984
3.418469 0.904987
7.634807 1.361182
15.612805 0.634112
8.758590 1.828940
2.414393 1.846461
1.735298 1.051301
2.491153 1.113440
0.500244 1.058106
2.657527 1.390949
6.762624 0.621149
0.557265 0.909254
5.874892 3.260489
1.076435 1.034743
1.369820 1.022128
2.464614 0.885618
0.306065 1.011380
2.930846 0.905443
1.550980 1.565722
2.841700 0.905283
2.311731 1.336449
1.432715 1.077924
3.132771 0.931495
9.282074 0.607668
0.916942 1.403602
2.540195 1.997985
3.990261 1.676129
1.717135 1.845326
0.401174 1.053781
2.380528 1.220728
1.581437 3.407130
5.680952 0.684812
0.820633 0.860262
7.717546 1.509530
1.873740 1.056303
0.979456 1.006821
2.128448 1.270272
1.242107 1.162874
0.332785 1.220220
0.201347 1.422706
2.512208 1.506960
0.136970 2.454146
2.087717 1.198598
1.094450 1.371616
1.393076 0.986555
1.921993 1.590979
0.393873 1.731743
0.262689 0.941388
0.951895 1.820015
1.892840 1.227422
0.448249 0.895508
3.433583 1.110218
1.798864 1.165425
0.502406 0.986672
2.314136 0.838001
1.858521 0.887418
0.329384 1.072817
2.836847 0.855267
1.373147 0.828339
0.703653 0.900896
1.703947 1.042840
7.943471 1.248814
0.684891 1.096856
4.567922 1.240424
2.391125 1.449921
1.465741 1.860059
2.262649 1.027112
1.334591 1.450828
0.734664 0.812814
0.973256 0.892569
0.488015 1.146217
1.069121 1.030893
6.878663 0.779882
1.849229 0.966262
2.635893 0.967982
1.697600 1.012456
2.942732 1.061526
2.749679 0.695762
3.232997 2.892627
2.065136 0.930418
1.066148 1.061486
10.291781 6.853329
1.173879 0.915113
0.828625 1.331876
3.361903 0.891727
1.275544 1.060025
5.106068 1.711109
0.473381 0.933962
5.327382 4.712935
2.344167 1.039494
0.617673 0.964150
9.927311 0.930137
0.424522 1.193800
0.703180 1.306293
2.786797 1.083855
0.437144 1.324749
1.960525 1.298605
4.464295 0.845781
1.805843 0.930427
3.852357 1.712103
0.787756 1.355348
1.342518 3.461353
1.240116 1.590930
3.383029 0.747547
3.090542 1.702571
3.973186 0.767994
5.038747 0.960491
2.969378 1.350557
1.669247 0.869661
2.134287 1.038080
1.622521 2.108824
3.743191 1.494738
0.808051 1.822179
0.513933 0.956665
15.751310 1.111605
0.956043 1.020030
4.957849 0.820391
1.174032 1.172421
7.208421 0.982658
2.498744 1.477288
15.525729 6.599806
0.475306 0.939729
0.625361 1.145743
0.253787 0.971865
1.388048 1.106143
0.509360 1.156122
1.339665 1.198519
1.562603 1.329044
1.050877 1.284576
2.710701 1.603236
6.950152 1.782501
1.332541 0.806003
