Aqso Chisq/dof
0.805097 4.555384
0.733522 1.137031
7.308017 6.550782
7.246547 1.872506
0.860123 0.733456
1.609962 2.045321
6.517690 6.082680
0.966128 0.592232
0.596640 2.534349
0.568197 1.071345
0.337226 0.817984
0.981449 0.839073
1.154892 1.516879
1.238686 0.872567
1.213632 0.796057
1.087473 0.932564
3.192158 29.322811
0.992410 1.488626
0.859516 0.863931
1.460592 1.853973
1.233491 0.762368
2.005546 7.828302
1.385152 1.076540
2.625852 0.782659
1.424641 0.854625
2.840429 1.583459
2.908979 1.116558
5.999297 1.404943
2.479813 1.392830
0.966658 0.742928
0.886728 1.619555
5.637535 1.894815
5.143926 0.815490
1.401243 1.707979
5.582771 4.271095
0.712273 1.139766
3.162101 5.539036
1.082095 0.864525
4.942270 0.972984
0.644196 0.584560
2.837960 4.070895
2.006968 12.384867
5.098370 2.523110
1.868364 1.639972
4.146612 1.256345
4.085720 4.942532
3.696138 0.689832
7.578910 6.491686
1.171363 0.852059
2.659203 1.454478
0.428745 0.825946
1.165559 1.361445
0.701604 0.464953
0.741098 1.392097
1.210805 0.844913
1.866901 1.516241
5.695512 2.378758
1.775546 0.917267
2.002548 0.689292
0.758079 1.250802
0.746647 2.053933
1.742911 1.461623
1.426862 1.967430
2.140445 0.773585
5.712056 1.682762
2.718547 0.963098
0.773983 0.758355
5.905736 0.622137
6.187774 1.653429
1.086328 0.797981
3.398142 3.758722
1.322032 1.234694
1.896465 7.482192
5.444560 1.721175
1.693178 0.996736
4.814738 3.434865
11.866525 0.997312
1.777281 1.424051
0.378726 0.645341
0.793711 0.759301
1.108761 1.107345
1.631453 0.979118
3.593128 0.587892
0.844330 3.707493
0.240626 1.999316
1.977955 0.598293
0.920360 1.679195
1.909984 0.762572
1.038501 1.234320
0.805151 1.589817
10.574694 1.911893
5.421248 2.319543
2.232048 1.331660
0.349200 0.525481
1.375571 1.169808
3.394135 0.744949
1.136873 1.762210
2.139369 2.804145
0.814943 0.873433
6.501735 6.437338
1.162320 0.892109
1.579746 1.271477
0.766022 0.721620
4.758204 1.580652
1.985613 0.807316
5.635767 2.015653
1.212362 3.879075
0.993394 1.114514
1.986263 2.481758
0.566459 0.664002
0.259928 0.758485
2.483154 2.372984
0.625707 0.719214
1.176778 2.006237
1.853233 3.414918
0.713368 1.417364
2.907667 0.877031
1.419579 1.177460
3.204675 2.898944
1.089063 1.026936
0.679533 1.638813
1.663080 3.579467
0.706772 1.084492
0.887492 1.389507
0.680176 1.237741
2.795784 4.287151
1.934313 0.983817
0.454742 1.565077
0.937560 0.884297
1.557541 0.822128
8.814795 3.455894
1.655439 0.826620
3.467575 7.292981
0.870241 2.236169
1.271288 0.473524
2.060963 1.832339
4.640567 6.419856
1.418984 0.850549
2.280875 1.026228
1.124466 1.037885
1.160743 0.672142
0.782621 0.907332
1.291002 1.157569
1.772343 1.864914
1.350726 1.887588
10.081687 1.835278
3.183168 1.960556
0.882363 0.908811
4.232730 1.734197
1.372291 0.828594
1.597152 6.466874
3.176173 0.705604
1.197441 2.427290
4.945210 1.629038
1.215138 1.323548
1.839701 1.187076
0.681640 0.793076
0.248279 0.699890
0.828812 1.267151
14.742983 1.959549
1.235461 0.653286
2.329130 0.849964
0.543613 0.933185
1.186677 1.404008
3.544835 5.450848
0.736306 0.759251
4.302789 0.604626
13.093512 3.147322
2.753401 1.553616
4.612910 0.998222
3.302569 4.385406
0.385599 1.066408
1.312687 1.020770
1.805291 0.563864
1.970899 0.857896
1.139060 0.583635
0.837625 0.645304
1.425802 1.051823
2.626900 0.768199
2.534614 1.683803
5.442156 4.351287
1.618405 0.977502
0.950674 0.974152
2.412815 3.458751
1.645683 0.919896
0.525341 0.713943
1.729190 1.315077
1.264340 0.969437
0.510292 1.348809
1.121346 0.931316
2.070902 3.528386
0.828600 0.585995
5.101434 1.471501
3.125962 2.084136
3.064796 0.805739
2.466132 4.762300
5.253726 1.425041
4.219547 1.971704
1.517981 0.735123
10.096020 5.017231
1.225471 2.214808
3.202644 1.076691
1.209636 6.592319
0.899381 0.764525
1.437699 0.934937
4.865166 17.891547
1.277882 0.994065
0.966897 1.060482
2.384946 0.782046
1.214687 1.560038
0.430493 0.883211
6.243095 24.168841
1.312012 1.674338
2.238690 1.685957
2.790828 1.009449
2.227472 2.913212
4.518765 2.644351
2.388961 1.578578
2.174870 4.003520
0.580806 0.575017
1.695990 2.529543
1.366952 3.797515
2.692592 1.822350
0.917511 0.479358
2.426668 15.530968
1.378172 0.747734
1.183723 3.912741
0.526070 0.878929
0.616410 0.731793
3.222757 0.935437
2.177166 2.011969
2.638363 0.904439
0.762796 1.000355
6.334340 0.704230
7.104492 0.660302
4.120234 1.333372
0.877301 1.018133
1.355534 1.007247
4.227617 2.294789
0.618488 0.617835
1.410391 0.585809
4.558138 0.577464
3.324706 0.887373
5.479692 0.521133
1.580792 0.802848
1.324646 1.279873
1.169167 1.131222
2.711771 5.140443
0.330838 1.926513
0.126010 1.299263
1.646593 1.839807
7.747263 0.515718
1.544674 0.722663
0.946677 0.554800
1.522741 0.716769
2.444368 2.288229
0.802202 0.893777
1.130087 2.517683
1.794351 0.931373
5.808042 1.357108
1.302563 1.235031
2.527586 3.055804
1.943259 1.375667
2.291665 4.498208
1.960432 1.125873
1.170671 1.263621
14.577877 11.926500
1.741255 2.074134
1.125151 1.138914
0.981517 1.805820
1.782944 0.788882
4.663645 1.870288
0.700179 1.323344
2.402256 1.057293
1.205660 6.845898
1.332804 1.052994
0.866736 0.676327
1.119237 0.932612
1.522964 1.718267
2.155731 4.208522
1.763128 2.402857
0.786271 5.286409
7.503256 8.696815
1.299685 1.281250
1.944681 3.394096
3.397382 0.691909
1.229215 0.633420
1.574580 1.034041
2.801437 1.707764
1.350271 1.587570
1.531838 2.003751
1.036202 1.258512
1.978713 1.103777
1.718447 0.606189
2.464837 0.590198
1.202871 0.923416
0.205263 1.412737
2.069089 0.816754
0.605904 0.621152
1.188913 2.069732
4.609172 4.050758
3.910095 2.048688
2.502324 1.135754
1.479141 2.777046
1.205195 1.879715
7.337577 2.596867
0.662674 1.297640
3.160062 1.597499
1.025686 0.620023
1.393592 1.463669
1.410137 2.570166
2.101309 5.412237
1.008842 1.076797
0.391913 0.646751
2.247671 0.957726
7.197441 1.698744
0.873985 1.022147
2.877481 1.938301
1.229419 0.621686
27.745490 2.411363
5.330660 1.156107
0.368708 0.555856
2.134410 0.611863
2.667066 4.586129
1.794042 0.805358
1.382765 1.124647
0.483514 1.131453
6.976851 4.810109
1.948205 0.756303
1.884504 1.071482
3.123275 2.656963
0.728048 0.728231
2.347008 1.469128
0.631979 0.972367
1.082532 1.084644
1.096347 0.771651
2.501013 1.327901
0.777323 1.101477
1.488752 1.825342
4.694476 0.618645
2.732240 1.481601
1.750755 1.826900
7.222007 1.759851
0.847158 1.109746
3.308371 1.748482
7.587265 0.572153
1.089191 1.522599
1.653153 1.513723
1.200531 0.685081
1.468621 1.123405
2.259822 0.989093
1.455617 0.897371
0.809143 2.226880
5.011627 1.563448
1.157560 0.870131
1.775784 0.725749
2.483248 2.167998
0.837062 0.911539
0.256735 2.014394
1.453569 1.172996
1.510356 0.818794
1.169908 0.678145
2.315866 2.120834
0.650674 1.044417
1.164741 1.313779
6.207872 5.040268
1.009358 0.785637
7.227202 4.030104
4.867106 1.013006
2.683605 1.169418
0.790019 0.847311
6.238401 6.086953
14.482514 2.520802
0.700945 0.980350
1.082544 1.672925
1.762711 2.097003
2.622006 0.655629
2.707113 2.405841
0.456590 0.526503
0.660261 1.490789
0.669173 5.219019
2.430568 0.972859
0.844801 1.739340
2.579348 1.904672
0.806163 0.630675
0.554491 0.951375
0.031670 2.225372
0.914571 0.912261
0.430487 1.182509
2.096059 1.576500
1.499878 1.266212
1.371881 2.417108
3.661747 1.401187
1.309801 1.845277
4.425418 0.981981
0.833900 0.813593
1.276281 0.921418
1.083773 1.367775
3.205454 1.080983
0.653493 0.808187
2.604440 11.610676
3.089155 1.108010
1.321082 0.783305
1.577473 2.113239
0.843754 2.570875
2.569920 1.670426
1.523597 0.781661
0.896023 1.519215
1.776731 1.413334
6.223147 1.337906
2.990849 3.007866
3.120403 0.930573
0.818947 1.566142
2.490537 1.188279
0.764162 1.218780
1.080913 0.926786
1.480479 1.817499
0.859881 1.391225
8.472446 4.640607
3.596636 2.055270
5.779124 4.245988
1.630154 0.828524
34.030202 2.934731
0.321208 1.374859
0.652851 1.230263
3.183750 4.157857
1.941244 2.944576
0.964990 0.922490
0.564912 0.735574
3.217338 1.717219
2.646145 0.722000
2.197020 2.085383
8.488482 3.961127
44.961364 24.584831
2.317131 1.196794
0.914550 0.748706
2.944753 1.409568
2.933743 1.327313
0.429232 1.761119
3.630232 1.932329
0.667214 0.806009
2.825454 1.568164
1.617965 1.824627
1.255860 0.608962
2.032147 0.972050
1.754827 3.227089
3.503122 4.300361
3.607403 1.924176
2.523317 1.373096
2.080164 3.814961
1.480798 1.313700
5.438851 3.556706
0.817927 1.451897
3.046715 0.644715
7.797696 3.667160
1.848063 1.385303
2.319636 4.307068
3.924683 1.455297
2.345119 1.197757
9.082619 6.465300
3.968413 2.486604
0.966911 2.264002
2.839577 1.892819
1.975668 2.794037
1.015226 1.124410
0.702336 1.007373
1.781876 2.694492
1.040879 1.301950
1.986250 0.685362
3.044540 6.261379
3.583973 2.494062
6.205873 6.552411
1.676858 11.230376
1.331207 0.964100
2.345233 0.805634
0.908618 4.146964
3.345045 1.951236
3.281938 0.753600
6.027395 1.135169
1.254988 0.815565
1.056984 0.948222
5.444745 0.940159
2.418967 0.538679
1.214750 0.591036
0.355099 1.595185
0.842148 0.810918
1.490227 2.493744
1.561486 1.282700
1.507765 0.906423
4.577029 1.500149
0.386857 0.558235
2.158982 2.514204
5.345565 3.136667
2.325635 2.145033
0.318114 0.928984
1.297885 0.979370
1.973959 0.975260
0.813874 0.892592
1.574561 1.107833
1.577137 2.100633
1.982550 4.297922
0.782238 0.761147
3.456452 1.074133
1.700855 3.837383
1.174294 1.504880
2.856012 1.500576
5.024969 1.858605
1.735761 0.628354
1.202187 1.027986
1.882172 2.305375
1.058354 0.998926
0.238033 1.272001
0.732201 3.840278
1.030891 1.216985
5.725463 4.045639
2.727844 0.963596
3.272818 2.666101
1.867609 0.884682
2.834071 1.210911
3.371580 2.511872
1.038295 2.022788
0.959064 1.332267
1.950751 1.188467
4.850539 20.959386
1.500981 4.295800
13.941164 2.415833
3.193571 0.770793
0.608837 1.742474
1.101921 0.666250
2.665788 0.674193
3.768746 6.043069
1.067102 1.533446
3.045700 3.642696
4.021960 1.050944
1.514398 1.165634
2.733506 2.820638
1.599509 0.646690
0.323941 1.124734
2.310040 3.432564
3.188291 3.010727
3.686127 4.767168
2.378000 2.771517
1.853400 1.178609
0.845372 0.854181
6.315425 0.629133
1.042102 1.126493
2.113149 0.693891
1.463969 0.954808
1.031671 3.677242
0.756665 0.606036
1.392003 0.743701
2.741305 1.167678
0.925982 0.972247
3.327347 1.022999
1.473909 1.004876
0.633616 1.793011
0.892958 1.013126
3.586237 3.815033
1.048881 1.371308
1.292841 3.550826
1.781180 1.167257
3.923278 4.841223
1.608536 1.508960
8.012203 1.411632
1.743879 1.280903
11.717595 1.965772
7.630437 27.479156
3.335312 1.694739
0.943707 1.741990
3.278733 1.780994
0.543366 1.110230
0.518835 0.597308
0.718374 1.018422
0.856494 0.960386
3.651008 1.477771
2.400201 0.858786
1.404371 1.593285
0.581840 1.203518
1.567584 1.256702
1.585852 1.585552
0.995470 0.878820
2.388219 1.125260
4.065882 1.797295
0.735449 0.763066
6.088464 3.828230
5.658892 16.305334
2.174626 3.669629
1.163461 0.618673
0.977277 1.053197
1.099243 0.788086
1.518575 1.226816
2.752065 5.376631
0.838966 0.719135
4.499353 75.099107
3.863894 0.423462
2.180299 1.248572
3.213320 1.345134
1.651359 0.916726
0.853117 1.181605
4.665918 0.976525
0.621771 0.850269
3.029929 1.813679
1.048761 1.349415
16.742012 2.277824
1.043614 1.546742
-3.779200 31.012432
0.849050 1.269544
1.255652 1.001280
3.910972 1.290978
2.859366 1.336899
3.064311 4.064743
0.694624 0.862044
4.848191 0.679379
2.486247 2.332042
3.716513 3.668397
1.585967 1.435211
1.170962 1.255886
0.923626 1.182589
1.147746 0.658446
9.388929 0.972222
0.596319 0.865223
4.082634 0.709497
0.953952 1.946789
2.171640 3.144727
1.698755 1.090306
1.041645 1.195346
7.581631 4.216128
1.172074 3.810159
0.623099 1.811692
3.801054 10.846470
1.219141 0.953003
0.906012 1.407552
0.689059 0.652716
0.773070 0.377698
0.446264 0.825142
0.561415 1.740753
1.863166 4.771472
1.736250 10.060059
2.103767 1.115383
1.462586 1.221710
1.100878 2.560481
1.739952 0.938246
0.964756 1.126060
2.599544 2.003210
0.714902 0.646083
1.412046 0.917143
0.388528 0.871257
1.042634 1.314522
2.776451 1.071870
2.351432 17.471538
1.826298 2.906397
3.517028 6.157069
1.312132 2.654880
2.021174 1.328039
14.154691 43.043171
1.380738 2.277424
1.620627 1.368990
2.121712 1.247378
1.422280 1.096983
2.617366 3.515275
1.171434 1.214200
1.061680 2.670312
2.213075 0.916303
6.482394 2.326591
4.107009 0.565418
5.660376 1.009468
0.715382 0.731081
6.370762 4.739816
1.405262 0.776851
2.659384 1.219032
1.677553 1.866428
0.580279 1.162995
0.930093 0.740207
8.754180 1.501354
6.395712 1.163527
10.020441 0.876762
1.075852 1.502328
21.404293 29.356442
1.146676 1.066083
2.872584 0.906177
1.274181 2.266104
1.792569 8.665635
2.094990 1.520944
1.099965 1.041759
2.173684 0.754324
3.284850 0.996536
0.590612 0.830094
0.893133 2.121007
2.188165 1.488705
2.999271 1.252338
1.689749 1.476999
1.880399 1.365982
0.762915 1.219792
1.404308 1.529336
1.178246 1.776072
1.078546 1.315233
1.956832 0.954644
1.181111 1.565498
1.926392 2.351224
1.317017 2.894803
1.568352 3.416400
1.920399 1.641681
3.334204 1.536583
6.671789 4.641478
2.582963 2.965134
1.270952 3.254823
7.484725 9.946691
1.604436 1.547501
0.586854 1.397797
2.462795 1.042931
2.236479 0.924776
1.144870 2.277812
1.162545 1.301009
0.445471 2.104382
6.421916 6.303189
13.360297 4.713860
1.028703 1.813660
1.714777 1.498757
0.524908 0.768482
1.011695 1.526743
1.054401 1.380258
0.996206 2.054326
0.357755 1.837350
1.757845 1.423902
0.993860 1.464278
1.378510 0.807210
5.152256 0.952553
2.634715 1.200815
0.680761 1.870532
0.524240 1.151258
1.048444 0.932219
1.930379 7.281916
2.027176 1.214071
0.855166 0.820867
1.886807 3.039474
1.164757 0.777047
1.383491 0.904640
2.120347 1.041430
3.882959 19.974418
11.685731 6.375454
21.580447 8.678890
6.250343 2.590045
1.979695 4.737949
2.380933 1.343901
2.368019 1.426115
1.670944 1.098353
0.924427 1.928630
4.565157 10.076743
2.585824 2.032858
3.273254 1.290121
0.788632 1.233346
1.178181 2.159984
0.444481 0.717757
1.966269 1.573817
0.466823 0.939123
0.712549 1.548673
0.501016 1.148481
3.693023 3.151350
1.485964 0.729352
3.734163 1.016077
0.976973 1.863819
2.814033 2.186825
0.564005 1.899620
2.008778 3.177709
3.630441 1.931574
1.074279 1.570862
3.894202 6.490030
6.400731 3.540082
8.128669 2.829284
4.581098 3.382742
3.142031 1.016376
9.282167 1.865060
1.805975 1.335059
0.663491 1.043611
1.066611 1.053090
1.869108 1.475395
1.440386 0.881859
9.074475 7.370336
0.609127 1.885376
0.138917 1.330022
0.958729 1.021347
1.847937 1.877419
2.753101 1.530364
3.418481 4.269244
2.149863 1.000694
1.111206 4.445329
11.116425 23.768947
2.489175 1.054790
2.367132 1.860630
3.648417 1.720547
0.820433 2.203563
5.095436 2.038183
1.617487 2.114073
1.517715 1.247557
2.246315 1.182651
9.351634 2.242804
0.404682 0.734104
3.951955 0.563107
8.580371 0.598202
0.640242 0.661903
4.983636 6.154242
1.395442 1.185108
0.665001 1.022777
2.011442 4.181874
2.662068 7.055039
9.143616 3.008178
2.035887 0.701054
0.826122 1.308427
2.013397 1.878100
2.074753 0.833102
5.937565 10.545761
1.422907 0.756484
4.156877 1.222318
0.879253 0.607471
2.532614 5.913689
9.827093 6.649190
0.269118 1.718471
0.882155 1.395195
1.250120 4.743741
2.956139 5.558977
8.825808 5.729697
1.855554 0.923925
1.698059 4.066674
3.194291 1.197136
1.169427 1.860913
1.062809 0.563386
7.320368 1.838092
8.019472 1.151042
7.558795 0.588926
7.279437 4.955472
2.102565 0.993473
1.712479 1.074204
1.751057 4.318899
3.616677 1.241136
1.649135 0.995436
1.397396 1.536338
0.780662 0.859212
3.096155 0.731138
2.130620 1.518331
4.440352 4.995777
3.571376 12.521793
3.358134 5.007888
0.753920 1.212620
2.571866 1.597365
3.474431 1.230902
1.881745 2.327540
9.534222 1.194593
1.205845 2.090367
2.627335 8.723409
1.588188 1.148304
0.677974 1.994318
9.854450 1.425892
1.680359 0.888373
2.394467 1.346818
1.050708 1.025443
4.658672 0.619766
1.266435 2.621047
1.130403 1.006280
1.640549 0.964298
1.743505 4.392566
0.610117 0.631203
0.518263 1.134325
1.061966 1.240002
1.462729 0.779778
2.036180 2.665367
2.641577 1.087365
1.765190 1.011546
1.287921 2.012048
0.931845 0.993748
2.831175 1.467284
5.268456 1.819984
2.862532 1.009134
1.137048 0.844401
0.798714 2.358894
0.777126 1.369410
1.899122 1.057389
1.566196 2.119543
2.287685 1.725579
1.338272 0.838457
2.969471 1.342375
1.413870 0.738449
1.414909 1.185562
1.479971 1.589922
1.660365 5.690680
3.824432 3.351377
1.360745 3.298259
11.141470 8.914853
2.164763 0.957996
1.456807 0.914717
22.206384 1.651718
0.865446 0.781687
1.302298 1.132998
2.079123 0.520382
13.106652 1.720739
10.690066 1.266816
1.461453 0.868088
0.657913 0.788669
1.193324 0.641044
1.155239 6.785086
2.561141 0.873916
1.835683 1.266100
7.440405 1.884279
1.685133 2.001714
6.771190 3.378993
5.334255 1.154401
1.581073 2.374250
1.208032 1.386893
1.178552 2.209710
7.356769 1.035905
3.646981 1.321675
9.913230 10.605496
6.044319 16.068753
4.234550 1.083896
3.665976 14.129173
2.765073 0.746695
2.639657 1.172790
1.124714 2.171071
3.452045 7.007390
1.651334 1.166757
1.345998 3.098204
7.460470 0.920890
1.730056 2.592072
1.798071 0.661161
6.761766 1.297474
2.841536 2.835926
0.713378 1.027861
0.944145 1.386025
4.398181 2.047666
1.335632 1.091177
3.289741 2.856561
1.070406 0.775020
6.480013 7.543284
1.454295 0.847381
1.901995 1.211153
1.450518 1.444714
1.257589 1.301034
2.744009 5.060533
2.261236 1.115926
1.684502 1.869071
1.484569 1.455271
2.675458 1.089698
0.637690 0.879128
3.443916 11.206934
4.917754 15.268211
0.802987 0.814478
4.317530 4.011097
1.215289 1.034613
2.121156 0.992107
5.282328 1.473584
3.785461 2.160350
0.817525 0.998852
1.232162 0.787970
0.588909 1.452478
2.005332 3.387034
1.601330 0.973444
0.766159 0.916611
4.681142 1.222579
3.316196 2.207384
1.435552 1.136181
5.955259 1.130092
2.424073 5.975003
1.756490 3.602745
4.449165 0.873303
0.706168 1.196110
2.580628 0.974074
3.625767 1.120890
2.366690 1.283238
1.202353 0.918444
1.416555 0.456818
0.975357 1.297781
1.126726 1.456899
4.314219 3.474981
1.512404 2.010917
7.684400 3.222770
0.998045 1.098119
1.338631 2.979917
2.891199 1.269691
1.305999 1.437631
2.141838 2.188441
1.696808 2.212094
11.414000 9.086553
0.729558 1.199539
1.172579 5.282119
1.265908 0.988342
18.550850 2.321860
1.244668 0.963570
6.848580 1.339058
17.171391 2.221974
1.716581 1.229382
1.835487 0.762415
9.720852 14.970601
4.746753 35.197111
0.928515 1.522525
4.739330 4.415566
3.017818 16.269277
4.980163 2.267066
1.944302 0.795706
2.064145 1.904499
1.261344 1.203436
2.664051 4.418644
0.692467 0.881099
1.293357 0.724679
1.215776 1.505299
1.247227 0.800897
2.471204 12.214888
0.662334 0.697711
5.010059 2.391493
2.479215 5.276232
10.600076 0.586110
1.148787 1.117283
5.917066 8.158170
1.044108 1.115059
2.571907 1.502239
1.166756 1.472344
2.452510 1.162166
7.830086 4.608117
1.570509 1.439478
1.194502 1.348865
0.517153 1.356801
4.426945 0.853111
1.606877 2.333349
0.341669 0.964291
12.403420 2.362044
2.484349 4.671596
1.483231 0.939211
0.995467 2.440509
2.763797 2.133050
7.522533 2.159522
2.459100 2.361975
0.907190 1.032650
4.739476 11.513734
2.916270 1.262895
6.549313 2.629400
1.262973 0.559048
1.288707 1.374022
4.465304 0.749700
10.974746 0.651398
1.119624 0.859308
3.213780 1.839428
0.935244 1.729864
2.262513 0.790687
1.776905 0.503946
4.348873 3.062746
1.133323 3.854552
3.207734 5.687458
2.322185 0.941367
4.277264 1.062632
1.623417 1.144536
0.941151 1.632560
1.100954 0.767664
1.051020 1.175719
6.164789 5.769015
1.268620 0.965973
2.556574 5.722595
0.605582 0.585494
3.500324 3.705294
4.540762 0.771187
1.084123 5.545525
4.494831 2.775137
1.201209 2.487424
2.519651 0.880594
1.165341 2.920626
10.783514 14.664942
1.101400 1.386459
1.229120 3.395240
1.217359 2.068027
6.960725 1.587191
1.214460 0.762569
2.363709 2.357752
1.440325 4.766076
0.618084 1.414516
1.549898 1.077419
0.757948 1.078375
0.805324 1.306068
2.526068 1.000572
4.476261 0.514433
1.255046 1.145816
1.519863 4.256780
0.639072 1.194479
1.461413 2.603565
1.517179 3.115612
2.690943 4.759932
1.574765 2.091841
1.512148 1.018607
0.336896 1.095348
6.973394 0.864921
1.567103 1.549976
1.130969 1.661112
0.869362 2.190031
9.590451 186.659747
3.496134 3.623473
2.194039 0.932497
2.122100 2.455903
1.208753 1.348953
2.044535 1.283523
1.202853 0.880978
1.288664 0.831592
0.777811 1.005775
4.170340 4.611813
2.341485 2.034302
4.653906 15.504987
2.924453 3.701941
2.829833 3.379781
3.311018 0.893125
4.032774 5.562531
1.562633 0.938321
0.942233 1.140627
2.047462 0.856464
19.889237 2.293495
1.783852 1.188261
1.848774 0.730412
1.695547 0.990565
3.791337 0.439301
4.155455 1.877409
0.632760 1.176402
2.427849 0.584944
0.399425 2.254796
4.026853 2.542565
2.940030 1.000664
1.583502 1.274565
4.071964 0.930885
1.302079 1.419815
0.053508 1.789989
4.481332 1.488914
1.223189 0.789511
1.073974 1.136075
3.253624 1.776392
2.586387 1.640919
1.367274 1.253288
3.082085 14.095335
2.249319 0.774835
2.091103 1.070585
1.108229 1.233999
1.041091 0.794014
1.983509 1.088023
5.526757 4.579811
0.968295 1.860413
0.968223 1.251910
0.800988 3.378765
3.259778 5.185893
3.031663 1.412278
1.096715 1.534076
7.119589 1.979841
1.621087 3.387325
2.863486 4.770373
1.656758 2.725531
1.607698 1.580977
3.802456 1.563835
11.247922 0.612745
1.831225 1.102245
8.650614 2.779682
1.283569 0.630752
1.927924 1.621422
1.037265 1.472438
6.341464 1.091285
6.411650 1.079824
1.134276 1.081415
7.209847 2.878232
1.314566 1.105680
2.122209 0.704678
1.124278 1.187455
3.835704 15.290356
3.842543 3.135074
1.830199 1.445558
7.984190 0.423896
1.361129 0.970981
0.574199 0.628475
0.252435 1.607049
1.236806 1.087709
1.920636 1.719684
5.554372 21.545463
1.053995 2.381255
2.580177 0.881855
1.017516 2.861025
2.277329 1.287785
0.336883 0.970297
2.280165 1.652398
3.883961 0.916553
0.798547 1.217246
2.751690 2.917334
5.559841 1.215829
4.587798 0.923929
0.609130 1.810300
1.058779 0.697848
0.960252 0.732016
1.660878 1.438031
1.833117 1.481115
1.143855 1.733984
1.682078 2.435671
4.843423 3.245576
0.815557 1.533075
1.459360 2.738912
0.889918 0.740353
0.537950 0.624555
1.348327 8.114451
0.828476 1.146372
1.632658 2.260972
0.846288 1.221342
2.897501 24.178532
1.423141 0.675730
1.904060 1.334956
1.888909 1.394381
5.691252 10.888512
4.600982 3.161507
0.673306 1.683439
1.965952 1.457105
0.121693 1.652973
9.020055 1.091218
16.720378 2.354577
1.875439 3.150677
1.605885 1.141061
1.111041 0.567440
3.049243 1.428114
1.663319 0.816764
2.235211 1.959487
5.706200 1.386363
2.843849 2.557925
2.175839 2.049163
1.275700 6.639078
13.169817 2.284511
4.888382 0.833347
0.960956 0.937382
1.131852 2.231492
1.006160 1.692415
2.873654 1.295058
1.684625 6.134033
9.966129 27.828602
1.144213 0.865686
1.648507 1.061577
1.277576 0.643811
4.650262 2.881754
3.128146 0.776490
1.574771 0.864403
0.299084 0.866642
1.727584 1.008015
3.488667 0.790714
1.141509 1.197603
6.255472 1.177741
2.728425 3.052026
0.998165 1.139400
1.585769 10.388776
2.760921 1.521170
4.281777 1.472702
1.192910 0.925554
8.907061 16.998009
3.605698 5.205305
5.393083 3.145727
1.661131 4.836052
1.198547 2.168359
1.092445 3.541024
4.397667 1.463871
0.919694 1.571448
4.951136 3.187100
3.128362 1.613346
0.987027 1.598008
1.953517 0.598580
0.852909 0.881558
0.895201 0.941448
1.293396 1.337751
1.463824 4.990468
5.391712 2.260889
4.946190 7.561735
9.037712 1.425155
1.572481 1.983501
6.606387 4.145720
0.764269 0.566792
0.872348 0.868451
2.060672 3.657809
1.475671 2.039561
1.254442 5.490491
1.149836 0.775716
0.739923 2.548580
6.601352 3.386209
1.830394 1.350808
0.867749 1.975828
1.108736 1.138941
1.533577 0.935466
3.841074 16.274756
3.418666 1.673401
1.617759 1.059846
3.478748 12.384619
2.121243 2.098598
1.684957 0.846745
1.197825 2.185415
1.377612 0.999265
0.843831 1.227134
6.558487 15.694173
1.245683 0.802982
5.435047 5.832971
9.692729 4.179361
1.604674 3.512635
4.384132 1.002811
0.754704 1.093210
1.584837 0.701389
2.493292 1.136924
7.069869 0.722031
17.140253 1.158351
2.842852 2.020526
3.035170 0.792144
3.180426 2.713596
0.843311 1.814177
1.143934 0.459240
2.248942 0.625465
2.509700 1.108805
2.675063 1.815374
0.672069 1.411793
0.957651 0.916790
5.715659 2.741959
1.899512 0.998455
2.484091 1.186960
0.389229 1.689208
3.472498 3.451307
0.727921 0.682372
3.592953 3.213070
0.826649 0.709707
1.915864 13.581950
2.769833 3.669860
1.885493 1.303610
0.750739 0.968893
1.073312 1.443032
3.932341 11.055897
1.010593 1.247944
0.529386 1.132729
3.759887 0.781991
1.458488 2.144562
1.239893 5.788989
0.780513 0.920810
3.807473 0.709348
1.632139 2.071084
2.487773 1.377334
0.451589 1.054340
0.812138 1.350682
1.481242 2.222777
0.668874 0.721075
1.056582 1.106079
3.064858 5.575725
17.901254 1.365142
1.443168 0.818905
0.904986 1.327116
1.919420 5.566718
12.071789 3.062183
1.819522 4.886520
1.135612 2.450529
0.616416 1.120265
1.247204 4.331705
0.851021 0.905044
5.463978 2.667242
2.907061 1.122047
2.710548 1.173448
1.987262 0.723418
2.150714 1.892879
3.980004 2.703705
1.428756 1.076456
0.806761 0.678375
1.427167 1.579905
1.377227 0.860319
8.591243 7.997610
13.292469 1.971220
10.209335 5.376018
3.254109 4.829110
1.390404 1.713220
1.925939 1.367449
2.952727 2.165258
0.618580 0.716783
0.748043 0.701090
5.590396 1.107908
0.609144 0.704964
5.369395 5.783535
1.003105 1.089716
1.615730 1.562154
1.905338 0.966497
1.753061 1.698620
2.930100 0.861567
0.865006 2.366716
11.452617 16.306488
3.000354 1.257603
0.315591 1.504637
1.295886 1.046802
4.807218 4.256386
1.789092 1.698869
2.505782 3.402793
1.769411 2.077429
3.985617 21.126740
1.102304 9.297326
2.356588 1.020095
2.401117 6.799962
2.458306 1.633036
0.690488 0.592008
7.095253 2.064261
1.068825 1.436206
6.085692 2.076909
0.305930 1.133015
1.040499 1.310987
0.427989 1.362311
0.509696 3.699693
2.081297 1.608470
1.236611 2.333085
2.587490 4.174694
